doc_id,speech_id,file_name,speech_title_from_filename,forum_scope_inferred,event_date,language_estimate,chunk_order,text,chunk_word_count,chunk_quality_flags,include_for_bertopic,exclusion_reason,manual_open_code_1,manual_open_code_2,manual_open_code_3,manual_axial_category,manual_selective_theme,coding_status,coder_notes,bertopic_topic_id,bertopic_topic_probability,bertopic_topic_name,is_outlier_topic
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_007,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,7,"Kita punya lagu kebangsaan, apa lagu kebangsaan itu hanya untuk dinyanyikan? Saudara-saudara sekalian, Saya ingatkan kembali ke semua unsur, terutama orang-orang pintar. Saudara-saudara, kita bernegara untuk memperbaiki kehidupan seluruh rakyat Indonesia, bukan segelintir rakyat, seluruh rakyat Indonesia, itu tujuan bernegara. Dan, untuk itu, saya berterima kasih, waktu saya memang melakukan perintisan karier sebagai prajurit, prajurit TNI karena TNI memang adalah tentara rakyat, TNI dari tahun awal kemerdekaan seterusnya, selalu berada di tempat-tempat yang paling susah. Hari ini pun, TNI bersama Polri terjun di tempat yang paling susah di mana rakyat menderita akibat bencana di Sumatra dan di beberapa tempat, bersama lembaga-lembaga lain, bersama relawan, tapi TNI dan Polri terjun. TNI dan Polri sebenarnya adalah satu, adalah satu, karena TNI dan Polri lahir dari perjuangan kemerdekaan. Saya selalu ingatkan, ya memang kalau negara yang maju, seolah-olah maju, negara Barat, negara apa, tuh, seolah mau pisahkan, polisi urusannya hanya kamtibmas. Lahirnya republik, polisi ikut perang, polisi ikut perang. Di awal, karena kita enggak punya anggaran, kita tidak jelas, awal republik, lahirnya republik. Jadi khusus di Indonesia dan dulu pernah kita jadi satu, tapi enggak apa-apa, yang penting adalah sifat, nafas, semangat, kesadaran, kesadaran berbangsa, cinta tanah air, ini yang paling penting. Dan, saya melihat, hari ini kita buktikan, semua unsur ikut, dan tidak kecil peranan para gubernur dan para bupati kita. Dan, saya terima kasih, program-program kita berhasil karena dukungan semua, dukungan bupati, dukungan wali kota, dukungan gubernur, dukungan pimpinan polisi, pimpinan tentara, dukungan semua, ke K/L-K/L di mana-mana.",249,OK,True,,Pemerataan kesejahteraan dan pengentasan kemiskinan,Reformasi birokrasi dan efisiensi negara,,Kesejahteraan sosial dan pemerataan pembangunan,Pembangunan manusia dan keadilan sosial,REVIEWED,,4,1.0,4_kemerdekaan_dia_perang_mau,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_008,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,8,"Dan, saya terima kasih, program-program kita berhasil karena dukungan semua, dukungan bupati, dukungan wali kota, dukungan gubernur, dukungan pimpinan polisi, pimpinan tentara, dukungan semua, ke K/L-K/L di mana-mana. Ini bukti kita berbuat sehingga anak-anak kita hari ini, yang tadinya mungkin sulit sekolah, sekarang mereka punya harapan. Saya terkesima hari ini, terus terang saja, terkesima. Bisa ada anak yang tidak punya dalam beberapa bahasa, luar biasa, yang mereka itu, yang bahasa Inggrisnya, menurut saya luar biasa, karena saya besar di luar negeri. Kalau saya bahasa Inggrisnya bagus, ya wajar, saya pernah tinggal di daerah-daerah situ. Tapi anak ini, saya kagum juga sama dia tadi. Siapa namanya itu, ya? Nanti yang...tadi itu yang berbahasa bagus itu, semua ya nanti suruh menghadap saya, ya. Mungkin bagusnya kita kirim juga ke luar negeri, kira-kira, gimana setuju, enggak? Dan, saya kagum, masa baru enam bulan tadi saya lihat, sudah ada yang juara olimpiade ini, juara itu, luar biasa. Juara Olimpiade Matematika, luar biasa, saya sangat terkesima, saya sangat terharu, bahkan. Mudah-mudahan kamera enggak menuju ke saya tadi, sulit saya tahan air mata juga. Sama dengan medsos [media sosial]. Kita terharu, kita keluar air mata karena apa? Karena bangga, karena bahagia, melihat anak-anak kita. Dan, kita tergerak, teringat. Kenapa kita teringat? Bayangkan, bayangkan, kalau waktu itu kita, saya dan menteri-menteri, tidak ambil sikap yang berani, mari kita berbuat yang mungkin tidak lazim.",229,OK,True,,"Kesehatan, gizi, dan perlindungan sosial",Pendidikan dan mobilitas sosial,,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,6,1.0,6_anak_orang tuamu_tuamu_son,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_009,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,9,"Bayangkan, bayangkan, kalau waktu itu kita, saya dan menteri-menteri, tidak ambil sikap yang berani, mari kita berbuat yang mungkin tidak lazim. Kita bikin sekolah yang terbaik, sekolah berasrama untuk mereka-mereka yang mungkin tidak punya harapan, mereka yang dari keluarga yang kondisinya tertinggal. Saudara-saudara, Anak-anak, Anak-anak Sekolah Rakyat, Murid-murid, Anak-anakku, Jangan kau kecil hati, jangan kau malu, orang tuamu hanya buruh atau hanya petani miskin, atau hanya tukang pemulung, jangan kau malu. Mereka, mereka mulia, mereka kerja keras, halal, bekerja dengan keringat untuk masa depanmu. Jangan pernah kecil hati. Hormati orang tuamu, kalau perlu kau pulang, kau sungkem, kau cium kaki orang tuamu. Jangan pernah kau malu. Mereka lebih mulia dari orang-orang pintar, tapi koruptor-koruptor yang berkhianat kepada negara dan bangsa. Saya lebih hormat sama pemulung, saya lebih hormat dengan dengan tukang becak yang kerja dengan keringat daripada mereka yang pintar-pintar tapi mencuri uang rakyat, saya lebih hormat. Karena presiden, ya saya boleh bicara, iya, kan? Saudara-saudara, Jadi, saya tidak mau anak-anak SR (Sekolah Rakyat) ya, memang jangan sekali-sekali. Selalu, selalu hormati orang tuamu. Kalau dia belum mampu, bukan salah dia, bukan salah orang tuamu. Memang negara kita belum mampu memberi terbaik untuk semua rakyat. Tapi kita akan berjuang keras, kita berjuang keras, supaya semua kekayaan negara akan dirasakan oleh seluruh rakyat Indonesia. Saya kira saya tidak mau panjang lebar pidato, ya, nanti bisa kebablasan ini, karena saya kalau sudah begini, ya, bisa dua-tiga jam pidato saya.",236,OK,True,,Pendidikan dan mobilitas sosial,Pemerataan kesejahteraan dan pengentasan kemiskinan,"Kesehatan, gizi, dan perlindungan sosial",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,6,1.0,6_anak_orang tuamu_tuamu_son,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_010,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,10,"Saya kira saya tidak mau panjang lebar pidato, ya, nanti bisa kebablasan ini, karena saya kalau sudah begini, ya, bisa dua-tiga jam pidato saya. Apalagi saya lihat ada kopi di sini. Saya minta izin, boleh minum kopi? Boleh? Izinnya ke siapa, ya? Saya minta izin minum, ya. Biasanya kalau habis satu cangkir itu, pidato saya tiga jam. Masih kuat dengar saya? Benar? Benar? Anak-anakku, mau dengar aku terus? Yang anak-anak pengin, hanya menteri-menteri saya capai. Karena menteri-menteri saya, tiga kali atau empat kali seminggu dengar pidato semacam ini, dia. Tapi saya, enggak, saya benar-benar bahagia hari ini, kementerian-kementerian saya, kabinet saya, saya merasakan kompak. Jangan percaya orang-orang yang terlalu pintar, ya, yang ngomong di mana, di sosmed [social media], menganalisa, terjadi sesuatu perpecahan di antara lingkungannya Prabowo, wah, seru. Saya sendiri, saya sendiri, tertarik, dari mana ini? Tapi enggak, saya merasa kerja keras, kompak, teamwork yang luar biasa, ya, sehingga kita mencapai keberhasilan demi keberhasilan, bukti demi bukti. Desember 31, 2025. Saya ulangi, Desember 31, tahun 2025, resmi Indonesia mencapai swasembada beras. Di tengah tahun 2024 dan 2025, Indonesia mengalami El Nino dilanjutkan dengan kekeringan berkepanjangan, kita bisa mengatasi, dan kita bisa menghasilkan produksi beras tertinggi sepanjang sejarah Republik Indonesia. Cadangan beras kita di gudang pemerintah hari ini, tertinggi selama sejarah Republik Indonesia, Saudara-saudara, dan kita akan terus memperkuat, terus memperkuat.",221,OK,True,,Kedaulatan pangan dan swasembada,Reformasi birokrasi dan efisiensi negara,"Kesehatan, gizi, dan perlindungan sosial",Ketahanan nasional dan kedaulatan strategis,Kedaulatan dan kemandirian nasional,REVIEWED,,0,0.34507842144851614,0_bupati_hadir_menteri_hormati,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_011,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,11,"Cadangan beras kita di gudang pemerintah hari ini, tertinggi selama sejarah Republik Indonesia, Saudara-saudara, dan kita akan terus memperkuat, terus memperkuat. Sebentar lagi, kita swasembada jagung untuk pakan para petani dan peternak. Habis itu, kita akan swasembada di bidang-bidang lain. Juga, hari ini kita berhasil melihat dan meresmikan 166 Sekolah Rakyat. Sasaran kita adalah 500 Sekolah Rakyat sampai tahun 2029, insyallah akan tercapai. Dan, saya minta maaf kami masih belum bisa menghasilkan lebih banyak daripada yang sekarang, ini pun usahanya sudah luar biasa. Dan, saya untuk itu, saya sampaikan penghormatan saya sebesar-besarnya kepada Menteri Sosial dan jajarannya yang bekerja keras. Tentunya didukung oleh para Menko, ya, Pak Muhaimin, Profesor Pratik, didukung oleh menteri-menteri Dikdasmen, [Kementerian] Dikti dan Sains, Menteri Agama. Semua menteri-menteri yang dukung ini luar biasa. Dan, saya percaya di ujungnya kita akan capai target kita 500 [SR] dan tiap sekolah nanti ujungnya, sasaran kita adalah tiap sekolah adalah 1.000 murid, 1.000 murid. Kalau hari ini baru sampai 15.000 [murid], tapi saya dilaporkan mungkin akhir tahun ini akan mencapai 30.000. Tapi, ujungnya sasaran kita adalah tiap kampus, sekolah, rakyat adalah 1.000 murid, berarti sasaran kita nanti 500.000, 500.000 murid. Cita-cita saya di akhir masa jabatan saya, tahun 2029, bahwa mereka yang berada di kemiskinan ekstrem, Desil 1 dan 2, bisa kita ubah nasibnya, kita bisa hilangkan kemiskinan ekstrem di Indonesia.",228,OK,True,,Kedaulatan pangan dan swasembada,Pendidikan dan mobilitas sosial,Pemerataan kesejahteraan dan pengentasan kemiskinan,Ketahanan nasional dan kedaulatan strategis,Kedaulatan dan kemandirian nasional,REVIEWED,,3,1.0,3_000_rice_years_000 murid,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_012,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,12,"Cita-cita saya di akhir masa jabatan saya, tahun 2029, bahwa mereka yang berada di kemiskinan ekstrem, Desil 1 dan 2, bisa kita ubah nasibnya, kita bisa hilangkan kemiskinan ekstrem di Indonesia. Saya percaya itu bisa terjadi. Keberhasilan-keberhasilan kita sangat banyak, tapi kalau saya rinci di sini saya kira panjang sekali. Bukan kita sombong, bukan kita membangga-banggakan, tapi kita harus, kita harus bangga dengan prestasi, kita harus bangga dengan bukti, ya. Tidak boleh kita tidak mengerti keberhasilan. Kita tidak boleh menjadi bangsa yang rendah diri. Rendah hati boleh, jangan rendah diri, jangan inferior. Kalau Indonesia selalu jelek, enggak boleh, tidak benar. Indonesia berprestasi, Indonesia bisa berprestasi, Indonesia akan berprestasi, dan Indonesia akan bangkit menjadi negara yang baik, negara yang maju, negara yang sejahtera. Saudara-saudara, Di tengah kondisi dunia yang penuh gejolak, penuh ketidakpastian, kita bersyukur negara kita masih dalam keadaan yang baik, potensi kita sangat besar, kekayaan kita sangat banyak. Tidak gampang puluhan tahun, kekayaan kita kurang tertib dikelola. Tidak mudah, banyak orang mengejek saya, saya tahu. Sebetulnya enggak banyak, segelintir orang saja, hanya dia mungkin punya uang, dia punya sarana, dia bisa menyebarkan, dia bisa menyebarkan sinisme, pesimisme, dan kemungkinan besar mereka dibayar oleh kekuatan-kekuatan asing. Itu keyakinan saya, kepercayaan saya. Kalau orang Indonesia yang bersih, jujur, pasti melihat, yang benar adalah benar, yang tidak benar adalah tidak benar. Kita berbuat yang baik, berbuat yang benar masih dicaci-maki, tapi tidak apa-apa, kita tidak ragu-ragu.",234,OK,True,,Pemerataan kesejahteraan dan pengentasan kemiskinan,Persatuan nasional dan kepercayaan diri bangsa,,Kesejahteraan sosial dan pemerataan pembangunan,Pembangunan manusia dan keadilan sosial,REVIEWED,,11,1.0,11_akal_berjuang_masuk akal_leader,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_013,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,13,"Kita berbuat yang baik, berbuat yang benar masih dicaci-maki, tapi tidak apa-apa, kita tidak ragu-ragu. Saya hari ini merasa bahwa tekad kita benar dan dibuktikan benar. Setelah enam bulan kita melihat keadaan anak-anak kita seperti ini, luar biasa ini, ya. Jadi sekali lagi, sekali lagi, saya mengajak semua, seluruh bangsa Indonesia selalu, mari kita bersatu, mari kita kerja sama untuk menghilangkan kemiskinan dan kelaparan dari Indonesia. Kita bangkitkan semua kehidupan bangsa Indonesia. Pendidikan adalah sarana, sarana yang paling benar untuk menghilangkan kemiskinan. Tapi pendidikan butuh uang. Uang kita kalau dicuri, kalau dikorupsi, kurang untuk membangun semua sekolah yang kita ingin bangun, Saudara-saudara, semua kampus yang kita ingin bangun. Saudara-saudara, Kita kekurangan dokter, kita kekurangan ratusan ribu dokter. Rakyat kita perlu dokter, perlu dokter gigi. Tidak bisa hanya dengan bicara, dengan memfitnah, menghardik, mengejek, tidak bisa. Kita harus buka sekolah-sekolah, kampus-kampus yang banyak. Dan, saya akan buktikan kepada seluruh rakyat Indonesia, dalam waktu dekat, kita akan buka kampus-kampus kedokteran. Dan, di kampus kedokteran ini, dan rencana saya, kampus-kampus kedokteran, kampus-kampus teknik dan yang sebagainya, nanti dibuka untuk semua anak-anak Indonesia dan mereka tidak boleh bayar, dibayar oleh negara. Saya ingin anaknya tukang pemulung bisa jadi insinyur, bisa jadi dokter, bisa jadi pengusaha, bisa jadi jenderal, itu cita-cita saya, Saudara-saudara. Saya akan bangga melihat itu. Sekali lagi, kita harus berani. Siapa berani dia menang, berani berbuat.",224,OK,True,,Pendidikan dan mobilitas sosial,Pemerataan kesejahteraan dan pengentasan kemiskinan,"Kesehatan, gizi, dan perlindungan sosial",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,1,0.1609345142970339,1_kampus_stability_growth_peace stability,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_014,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,14,"Siapa berani dia menang, berani berbuat. Sebelum berbuat, berani melihat keadaan yang sebenarnya. Berani melihat kesulitan, berani menghadapi kesulitan. Jangan lari dari kesulitan, jangan menutupi kesulitan. Lihat kesulitan, hadapi, atasi. Baru kita bangkit sebagai bangsa. Terima kasih. Cukup? Saudara-saudara, Karena saya harus ada acara lagi di Balikpapan, meresmikan suatu kilang, suatu modernisasi kilang minyak di Balikpapan. Dengan modernisasi kilang minyak ini, kita akan menghemat devisa yang banyak. Kita tidak perlu lagi impor-impor terlalu banyak BBM [bahan bakar minyak]. Saudara-saudara, Kita mengerti, masalah sudah mengerti. Tim saya sudah mengerti, tim saya bekerja keras. Kita hadapi, ada bencana, kita atasi, ya, kan? Ada kesulitan kita atasi. Terima kasih, tim saya semuanya. Di depan rakyat, saya mengatakan, saya bangga dengan prestasi tim saya, dan saya percaya, kita dalam bulan-bulan akan datang, kita akan beri terus-menerus bukti hasil prestasi kepada rakyat Indonesia dalam minggu-minggu, bulan-bulan, dan tahun-tahun mendatang. Tentunya, kami, saya, tidak punya tongkat Nabi Musa. Saya juga tidak punya tongkat Nabi Sulaiman. Tidak bisa seketika. Tapi insyaallah, setapak demi setapak, kita bekerja dengan cepat. Perjalanan seribu kilometer dimulai dengan satu langkah dan kita sudah berbuat banyak langkah, Saudara-saudara sekalian. Makan Bergizi Gratis (MBG) hari ini, kalau tidak salah, sudah mencapai 58 juta, 58 juta penerima manfaat, 58 juta anak-anak, ibu-ibu hamil, dan lansia menerima makan tiap hari, tiap hari sekolah, ya. Tapi kalau yang ibu-ibu hamil, tujuh hari diberi.",226,OK,True,,"Kesehatan, gizi, dan perlindungan sosial",Kedaulatan energi dan pengelolaan sumber daya,Pemerataan kesejahteraan dan pengentasan kemiskinan,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,2,1.0,2_energi_menghasilkan_kesulitan_hasilkan,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_015,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,15,"Tapi kalau yang ibu-ibu hamil, tujuh hari diberi. Lima puluh delapan juta [penerima manfaat], dalam satu tahun. Negara mana yang bisa berbuat itu? Negara mana? Dan, total sudah kita beri makan itu, kalau tidak salah tiga miliar porsi sudah kita cetak, Saudara-saudara sekalian. Ini prestasi. Dan, insyaallah paling lambat akhir tahun ini, kita akan sampai sasaran kita, 82 juta lebih penerima manfaat. Kalau Januari saja sudah 58 juta, saya percaya kita akan capai [bulan] Desember. Walaupun Kepala BGN [Badan Gizi Nasional] mengatakan, ""Tidak, Pak, kami akan lebih cepat dari Desember."" Oke, jangan dipaksa. Teliti. Buat yang terbaik. Kita juga akan melihat beroperasinya minimal 25 ribu Koperasi Merah Putih. Dari rencana kita 81 ribu, kita yakin bulan Maret-April akan berfungsi beroperasi 25 ribu koperasi. Berarti akhir Desember, saya berharap akan mencapai minimal 60 ribu Koperasi Merah Putih, Desember 2026. Artinya, ekonomi kita akan bangkit di semua bidang. Saya kira itu. Terima kasih sekali lagi, semua unsur yang bekerja keras untuk Sekolah Rakyat. Terima kasih anak-anakku, atas semangatmu. Guru-guru, terima kasih. Kepala sekolah, terima kasih. Saya minta dibina dengan baik. Guru harus selalu memberi contoh, ya, guru harus memberi contoh. Saya minta para guru selalu memberi yang terbaik, memberi contoh. Tampil di depan murid harus dalam keadaan yang baik, yang tertib, yang rapi, ya. Kalau perlu saya minta juga bantuan TNI dan Polri secara bergilir, mungkin mengirim beberapa perwira untuk bantu, mungkin dikunjungi bergiliran dan dibina, diberi cara berpakaian yang baik, cara pakai dasi yang baik, ya, cara pakai baret yang baik.",250,OK,True,,Pendidikan dan mobilitas sosial,"Kesehatan, gizi, dan perlindungan sosial","Koperasi, desa, dan ekonomi akar rumput",Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,8,1.0,8_koperasi_meals_day_guru,False
SPCH_004_PERESMIAN_166_SEKOLAH_CHK_017,SPCH_004_PERESMIAN_166_SEKOLAH,NASKAH-PIDATO-PRABOWO-PERESMIAN-166-SEKOLAH.txt,Peresmian 166 Sekolah,national,,id,17,"Jadi, apa adanya. Kalau tidak benar, saya bilang tidak benar. Tapi kalau baik, saya bilang baik. Kalau hebat, saya bilang hebat. Kalau kagum, walaupun anak kecil, saya kagum tadi. Luar biasa tadi baris-berbarisnya. Mungkin, mungkin kira-kira apa? Kita kasih beasiswa juga anak itu, ya. Kita lihat umurnya berapa. Kita jangan ragu-ragu. Prestasi, hormati, beri penghargaan. Cepat. Salah satu kekurangan bangsa kita adalah pelit, pelit memberi penghargaan, ya. Tapi saya senang sekarang. Panglima TNI dan Kapolri tidak pelit. Berprestasi, naikin pangkat. Apa ruginya? Ya, kan. Kalau yang sipil-sipil, berprestasi, kalau masih sekolah, kasih beasiswa, sekolahkan ke mana, ya. Yang nakal-nakal, bina lagi, enggak apa-apa, ya, kan. Saya dulu waktu muda, ya, tergolong murid yang ya, agak nakal juga. Saya kira itu dari saya. Terima kasih sekali lagi. Wassalamualaikum warahmatullahi wabarakatuh, Salam sejahtera untuk kita sekalian, Syalom, Salve, Om santi santi santi om, Namo Buddhaya, Salam kebajikan. Semoga Tuhan Maha Besar, Allah Swt., senantiasa melindungi Saudara-saudara sekalian, melindungi anak-anak kita. Semoga seterusnya terus semangat, terus bekerja keras. Belajar, belajar, belajar, untuk nanti Saudara-saudara angkat orang tuamu ke tempat yang lebih baik.",179,OK,True,,Pendidikan dan mobilitas sosial,"Kesehatan, gizi, dan perlindungan sosial",Persatuan nasional dan kepercayaan diri bangsa,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,6,0.1735744975639606,6_anak_orang tuamu_tuamu_son,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_001,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,1,"Distinguished President and CEO of the WEF, Mr. Borge Brende, Ladies and Gentlemen, Bismillahirrahmanirrahim, Assalamu'alaikum warahmatullahi wabarakatuh, Shalom, Salve, Om swastiastu. Ladies and Gentlemen, We gather here, in Davos, at a time of great uncertainty. A time when wars continue to break out. A time when trust between nations, between institutions, between peoples, is fragile. History teaches us peace and stability are our most valuable assets. Peace and stability are the ultimate prerequisites for growth and prosperity. There will be no prosperity without peace. Excellencies, Distinguished Delegates, The IMF recently described Indonesia as, I quote, a global bright spot with strong economic growth amid a challenging external environment. While the world had faced tightening financial conditions, trade tensions. and political uncertainty, Indonesia continues to grow. Indonesia's economy grew by more than 5 percent every year over the last decade and I'm confident that this year our growth will be higher. Our inflation remains at around 2 percent. Our government deficit is now cut below 3 percent of our GDP. International institutions did not praise us because of unfounded optimism, they did so because of evidence. They recognize that the Indonesia's economy is resilient. Our policies have been and will always be well calibrated. Peace and stability in Indonesia over the years did not happen by chance. Peace and stability in my country did not happen by luck.",227,OK,True,,Diplomasi multilateral dan kerja sama internasional,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Reformasi birokrasi dan efisiensi negara,Diplomasi dan tatanan global,"Diplomasi, perdamaian, dan keadilan global",REVIEWED,,1,1.0,1_kampus_stability_growth_peace stability,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_002,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,2,"Peace and stability in my country did not happen by luck. It happened because we, Indonesia, have and will always continue to use unity over fragmentation. Friendship and collaboration over confrontation. And, always friendship over enmity. Our credibility hard earned over many years has been protected. Credibility once lost is very expensive to regain. Indonesia, in our history, has never once defaulted on our payments of our debt, not once. Succeeding regimes always pay the debts of the preceding regime. Presidents, successful presidents will always honor the debts of the previous administration. Excellencies, Distinguished Friends, In addition to requiring peace and stability, growth requires statecraft and capital. In particular, the efficient allocation and reallocation of capital. That is why last February we established our sovereign wealth fund, Danantara Indonesia. Danantara needs the energy to power the future of Indonesia. Danantara is a sovereign wealth fund with one trillion US dollars in assets under management. With Danantara, I can stand here in front of you as an equal partner. Indonesia is now not only a land of peace and stability, Indonesia now is more and more the land of opportunity. Once again, I mentioned that I am convinced that our growth, the economy, the growth of our economy will be significantly surprising to many in the world. With Danantara, Indonesia is now able to be your partners.",226,OK,True,,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Diplomasi multilateral dan kerja sama internasional,Persatuan nasional dan kepercayaan diri bangsa,Transformasi ekonomi dan pembangunan produktif,Transformasi ekonomi dan pembangunan nasional,REVIEWED,,1,1.0,1_kampus_stability_growth_peace stability,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_003,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,3,"With Danantara, Indonesia is now able to be your partners. We will co-invest and grow with you. Danantara is established to finance and co-finance the industries of the future. We are determined to industrialize our country in a significant way. The industries of the future must be executed well and wisely. That is why we built Danantara with strong oversight and institutional responsibility, and we try to find the best executives to direct the leadership of Danantara. Danantara now manages 1,044 state-owned enterprises. We are going to bring this down to around at most 300. We will rationalize, we will get rid of inefficiency. We want the best governance and the best management under international standards. I have allowed Danantara to recruit expatriates, foreign citizens, to be able to lead these companies. We want the best brains and the best minds in the world. This is, in fact, how we run Indonesia now. From our social programs, to our efforts to downstream our natural resources, to our efforts to reach sufficiency in food and energy. All are now accompanied by strong oversight and capable leaders. In the first two months of my administration, we carried out a vigorous efficiency program. We saved 18 billion dollars by stopping inefficient and dubious programs from our budget, and redirected this fund, these funds to projects that directly improve livelihoods and impact all of society.",232,OK,True,,"Investasi, industrialisasi, dan pertumbuhan ekonomi",Reformasi birokrasi dan efisiensi negara,Kedaulatan pangan dan swasembada,Transformasi ekonomi dan pembangunan produktif,Transformasi ekonomi dan pembangunan nasional,REVIEWED,,9,1.0,9_brics_best_danantara_now,False
SPCH_005_WORLD_ECONOMIC_FORUM_CHK_004,SPCH_005_WORLD_ECONOMIC_FORUM,NASKAH-PIDATO-PRABOWO-WORLD-ECONOMIC-FORUM.txt,World Economic Forum,international,2026-01-22,en,4,"We saved 18 billion dollars by stopping inefficient and dubious programs from our budget, and redirected this fund, these funds to projects that directly improve livelihoods and impact all of society. As a result, on January 6th, 2025, we started our free nutritious meals program for pregnant and lactating mothers, infants, and all Indonesian children. On our first day, we started with 190 kitchens, serving 570,000 people per day, 570,000 meals per day. Today, in one year, we have achieved 21,102 kitchens serving nationwide. As of last night, we are producing 59.8 million meals for 59.8 million children, mothers, and elderly living alone. They receive these meals every day. To put this into context, in about a month's time, we will surpass McDonald's, 68 million meals a day. We started in January of last year. This year, we aim to serve 82.9 million meals a day. All children of Indonesia from the womb of their mother up until they reach 18 years of age benefit from this program. For pregnant and lactating mothers, we deliver the meal daily to their home. This is also done, delivered to their homes for the elderly living alone. To put this in the context I mentioned, I think McDonald's started the first kitchen in 1940, to reach 68 million it took them what 50, 55 decades more.",229,OK,True,,"Kesehatan, gizi, dan perlindungan sosial",Reformasi birokrasi dan efisiensi negara,Pemerataan kesejahteraan dan pengentasan kemiskinan,Pembangunan sumber daya manusia,Pembangunan manusia dan keadilan sosial,REVIEWED,,8,1.0,8_koperasi_meals_day_guru,False
